"date","unique_authors"
2019-08-01,"239735"
2019-08-02,"223996"
2019-08-03,"225544"
2019-08-04,"238186"
2019-08-05,"243076"
2019-08-06,"248489"
2019-08-07,"246190"
2019-08-08,"248933"
2019-08-09,"227208"
2019-08-10,"229406"
2019-08-11,"246446"
2019-08-12,"247827"
2019-08-13,"244617"
2019-08-14,"231705"
2019-08-15,"242136"
2019-08-16,"234929"
2019-08-17,"236864"
2019-08-18,"254741"
2019-08-19,"259126"
2019-08-20,"256420"
2019-08-21,"258402"
2019-08-22,"259730"
2019-08-23,"237804"
2019-08-24,"239054"
2019-08-25,"265090"
2019-08-26,"270305"
2019-08-27,"277297"
2019-08-28,"286225"
2019-08-29,"279080"
2019-08-30,"246526"
2019-08-31,"260865"
2019-09-01,"296336"
2019-09-02,"278475"
2019-09-03,"274944"
2019-09-04,"276310"
2019-09-05,"261380"
2019-09-06,"234746"
2019-09-07,"238884"
2019-09-08,"270388"
2019-09-09,"274073"
2019-09-10,"287294"
2019-09-11,"280059"
2019-09-12,"280572"
2019-09-13,"235500"
2019-09-14,"253206"
2019-09-15,"279637"
2019-09-16,"285723"
2019-09-17,"296072"
2019-09-18,"275707"
2019-09-19,"270937"
2019-09-20,"245593"
2019-09-21,"266090"
2019-09-22,"290910"
2019-09-23,"299584"
2019-09-24,"304873"
2019-09-25,"307016"
2019-09-26,"278708"
2019-09-27,"244121"
2019-09-28,"254720"
2019-09-29,"275811"
2019-09-30,"286738"
2019-10-01,"274355"
2019-10-02,"279581"
2019-10-03,"275444"
2019-10-04,"244084"
2019-10-05,"256702"
2019-10-06,"284501"
2019-10-07,"294177"
2019-10-08,"292184"
2019-10-09,"287456"
2019-10-10,"288627"
2019-10-11,"245213"
2019-10-12,"260022"
2019-10-13,"303934"
2019-10-14,"292378"
2019-10-15,"294970"
2019-10-16,"284377"
2019-10-17,"280062"
2019-10-18,"248696"
2019-10-19,"263098"
2019-10-20,"285535"
2019-10-21,"295144"
2019-10-22,"297517"
2019-10-23,"284201"
2019-10-24,"281391"
2019-10-25,"240797"
2019-10-26,"274120"
2019-10-27,"281073"
2019-10-28,"286742"
2019-10-29,"294598"
2019-10-30,"275554"
2019-10-31,"262054"
2019-11-01,"249401"
2019-11-02,"272369"
2019-11-03,"292914"
2019-11-04,"303903"
2019-11-05,"303569"
2019-11-06,"294517"
2019-11-07,"288846"
2019-11-08,"251298"
2019-11-09,"264376"
2019-11-10,"272919"
2019-11-11,"296714"
2019-11-12,"304430"
2019-11-13,"307929"
2019-11-14,"298005"
2019-11-15,"253681"
2019-11-16,"265711"
2019-11-17,"301736"
2019-11-18,"300681"
2019-11-19,"300041"
2019-11-20,"295152"
2019-11-21,"287229"
2019-11-22,"254823"
2019-11-23,"261627"
2019-11-24,"292985"
2019-11-25,"308151"
2019-11-26,"303414"
2019-11-27,"297947"
2019-11-28,"294926"
2019-11-29,"253067"
2019-11-30,"273964"
2019-12-01,"304430"
2019-12-02,"313631"
2019-12-03,"306521"
2019-12-04,"311643"
2019-12-05,"293778"
2019-12-06,"260618"
2019-12-07,"272057"
2019-12-08,"302972"
2019-12-09,"309070"
2019-12-10,"314245"
2019-12-11,"309473"
2019-12-12,"299814"
2019-12-13,"277232"
2019-12-14,"286079"
2019-12-15,"309101"
2019-12-16,"301334"
2019-12-17,"304655"
2019-12-18,"295975"
2019-12-19,"283285"
2019-12-20,"246021"
2019-12-21,"257425"
2019-12-22,"270883"
2019-12-23,"279602"
2019-12-24,"259137"
2019-12-25,"252532"
2019-12-26,"254003"
2019-12-27,"236067"
2019-12-28,"250193"
2019-12-29,"256145"
2019-12-30,"254261"
2019-12-31,"271123"
2020-01-01,"268484"
2020-01-02,"288693"
2020-01-03,"263422"
2020-01-04,"282474"
2020-01-05,"310565"
2020-01-06,"302076"
2020-01-07,"305446"
2020-01-08,"303954"
2020-01-09,"298348"
2020-01-10,"263293"
2020-01-11,"276538"
2020-01-12,"305112"
2020-01-13,"313696"
2020-01-14,"315849"
2020-01-15,"304450"
2020-01-16,"296237"
2020-01-17,"261491"
2020-01-18,"268492"
2020-01-19,"300947"
2020-01-20,"304293"
2020-01-21,"305906"
2020-01-22,"301684"
2020-01-23,"300313"
2020-01-24,"265981"
2020-01-25,"286879"
2020-01-26,"289569"
2020-01-27,"312589"
2020-01-28,"313358"
2020-01-29,"309758"
2020-01-30,"307907"
2020-01-31,"263981"
2020-02-01,"274955"
2020-02-02,"297113"
2020-02-03,"301173"
2020-02-04,"314801"
2020-02-05,"306472"
2020-02-06,"283456"
2020-02-07,"256738"
2020-02-08,"284384"
2020-02-09,"302641"
2020-02-10,"305470"
2020-02-11,"306985"
2020-02-12,"304831"
2020-02-13,"303468"
2020-02-14,"250622"
2020-02-15,"277919"
2020-02-16,"297315"
2020-02-17,"320386"
2020-02-18,"311045"
2020-02-19,"297028"
2020-02-20,"298674"
2020-02-21,"261564"
2020-02-22,"263841"
2020-02-23,"290521"
2020-02-24,"304230"
2020-02-25,"316042"
2020-02-26,"312201"
2020-02-27,"316421"
2020-02-28,"282598"
2020-02-29,"291627"
2020-03-01,"316048"
2020-03-02,"304150"
2020-03-03,"318154"
2020-03-04,"315786"
2020-03-05,"308714"
2020-03-06,"261163"
2020-03-07,"287869"
2020-03-08,"312785"
2020-03-09,"317625"
2020-03-10,"337255"
2020-03-11,"394601"
2020-03-12,"362605"
2020-03-13,"325294"
2020-03-14,"363632"
2020-03-15,"434544"
2020-03-16,"420913"
2020-03-17,"395807"
2020-03-18,"399771"
2020-03-19,"404337"
2020-03-20,"374609"
2020-03-21,"371448"
2020-03-22,"390052"
2020-03-23,"383861"
2020-03-24,"387582"
2020-03-25,"384925"
2020-03-26,"390748"
2020-03-27,"354689"
2020-03-28,"353877"
2020-03-29,"369391"
2020-03-30,"389282"
2020-03-31,"387482"
2020-04-01,"380393"
2020-04-02,"410477"
2020-04-03,"349929"
2020-04-04,"353571"
2020-04-05,"365530"
2020-04-06,"385927"
2020-04-07,"376036"
2020-04-08,"368969"
2020-04-09,"371545"
2020-04-10,"336836"
2020-04-11,"340537"
2020-04-12,"399512"
2020-04-13,"367359"
2020-04-14,"357151"
2020-04-15,"356218"
2020-04-16,"365423"
2020-04-17,"315793"
2020-04-18,"338169"
2020-04-19,"345922"
