"date","unique_authors"
2019-05-10,"67401"
2019-05-11,"67297"
2019-05-12,"77539"
2019-05-13,"76105"
2019-05-14,"78049"
2019-05-15,"82416"
2019-05-16,"81241"
2019-05-17,"79864"
2019-05-18,"69826"
2019-05-19,"76946"
2019-05-20,"76929"
2019-05-21,"78930"
2019-05-22,"79507"
2019-05-23,"78642"
2019-05-24,"66310"
2019-05-25,"65932"
2019-05-26,"74037"
2019-05-27,"75809"
2019-05-28,"78960"
2019-05-29,"78429"
2019-05-30,"75926"
2019-05-31,"67019"
2019-06-01,"64698"
2019-06-02,"75024"
2019-06-03,"77332"
2019-06-04,"79872"
2019-06-05,"78316"
2019-06-06,"77345"
2019-06-07,"66168"
2019-06-08,"65815"
2019-06-09,"69601"
2019-06-10,"74174"
2019-06-11,"76997"
2019-06-12,"77573"
2019-06-13,"77207"
2019-06-14,"64828"
2019-06-15,"65099"
2019-06-16,"72675"
2019-06-17,"77610"
2019-06-18,"77718"
2019-06-19,"77754"
2019-06-20,"77761"
2019-06-21,"65471"
2019-06-22,"65479"
2019-06-23,"76143"
2019-06-24,"76277"
2019-06-25,"76770"
2019-06-26,"78632"
2019-06-27,"75460"
2019-06-28,"64271"
2019-06-29,"63926"
2019-06-30,"75204"
2019-07-01,"76221"
2019-07-02,"75196"
2019-07-03,"77480"
2019-07-04,"75391"
2019-07-05,"65057"
2019-07-06,"63421"
2019-07-07,"72567"
2019-07-08,"75595"
2019-07-09,"77900"
2019-07-10,"77674"
2019-07-11,"65178"
2019-07-12,"64553"
2019-07-13,"63216"
2019-07-14,"71112"
2019-07-15,"74428"
2019-07-16,"75231"
2019-07-17,"78660"
2019-07-18,"73812"
2019-07-19,"62772"
2019-07-20,"62693"
2019-07-21,"70396"
2019-07-22,"75318"
2019-07-23,"76659"
2019-07-24,"76141"
2019-07-25,"74610"
2019-07-26,"64410"
2019-07-27,"62541"
2019-07-28,"73414"
2019-07-29,"74320"
2019-07-30,"74786"
2019-07-31,"77836"
2019-08-01,"73534"
2019-08-02,"63271"
2019-08-03,"65861"
2019-08-04,"73473"
2019-08-05,"75866"
2019-08-06,"76345"
2019-08-07,"76357"
2019-08-08,"77266"
2019-08-09,"67472"
2019-08-10,"64747"
2019-08-11,"73315"
2019-08-12,"75838"
2019-08-13,"75489"
2019-08-14,"76891"
2019-08-15,"75538"
2019-08-16,"66221"
2019-08-17,"64750"
2019-08-18,"74065"
2019-08-19,"75058"
2019-08-20,"78437"
2019-08-21,"78509"
2019-08-22,"78864"
2019-08-23,"65968"
2019-08-24,"67288"
2019-08-25,"75334"
2019-08-26,"75878"
2019-08-27,"77573"
2019-08-28,"77872"
2019-08-29,"75511"
2019-08-30,"64455"
2019-08-31,"66168"
2019-09-01,"74171"
2019-09-02,"75632"
2019-09-03,"79173"
2019-09-04,"79681"
2019-09-05,"78297"
2019-09-06,"65756"
2019-09-07,"64800"
2019-09-08,"73661"
2019-09-09,"75916"
2019-09-10,"78138"
2019-09-11,"80417"
2019-09-12,"76348"
2019-09-13,"64001"
2019-09-14,"64262"
2019-09-15,"74994"
2019-09-16,"78799"
2019-09-17,"78263"
2019-09-18,"78490"
2019-09-19,"82007"
2019-09-20,"67117"
2019-09-21,"66282"
2019-09-22,"74457"
2019-09-23,"75166"
2019-09-24,"77921"
2019-09-25,"78207"
2019-09-26,"73579"
2019-09-27,"66307"
2019-09-28,"62864"
2019-09-29,"72442"
2019-09-30,"75844"
2019-10-01,"69551"
2019-10-02,"77507"
2019-10-03,"76271"
2019-10-04,"65273"
2019-10-05,"66274"
2019-10-06,"69238"
2019-10-07,"75969"
2019-10-08,"78100"
2019-10-09,"79058"
2019-10-10,"76220"
2019-10-11,"66386"
2019-10-12,"66494"
2019-10-13,"74202"
2019-10-14,"78208"
2019-10-15,"81155"
2019-10-16,"78882"
2019-10-17,"74884"
2019-10-18,"65095"
2019-10-19,"65469"
2019-10-20,"73549"
2019-10-21,"76353"
2019-10-22,"76212"
2019-10-23,"79823"
2019-10-24,"77439"
2019-10-25,"66020"
2019-10-26,"67788"
2019-10-27,"73263"
2019-10-28,"76778"
2019-10-29,"79038"
2019-10-30,"80851"
2019-10-31,"75115"
2019-11-01,"65021"
2019-11-02,"64900"
2019-11-03,"73697"
2019-11-04,"73322"
2019-11-05,"75662"
2019-11-06,"77579"
2019-11-07,"75323"
2019-11-08,"64718"
2019-11-09,"67914"
2019-11-10,"76561"
2019-11-11,"80003"
2019-11-12,"79160"
2019-11-13,"79312"
2019-11-14,"77963"
2019-11-15,"63917"
2019-11-16,"64516"
2019-11-17,"73399"
2019-11-18,"78539"
2019-11-19,"83202"
2019-11-20,"80780"
2019-11-21,"75977"
2019-11-22,"65221"
2019-11-23,"65788"
2019-11-24,"74004"
2019-11-25,"76860"
2019-11-26,"77597"
2019-11-27,"79189"
2019-11-28,"73660"
2019-11-29,"61196"
2019-11-30,"64479"
2019-12-01,"73868"
2019-12-02,"77549"
2019-12-03,"78873"
2019-12-04,"84090"
2019-12-05,"78162"
2019-12-06,"64967"
2019-12-07,"67193"
2019-12-08,"75288"
2019-12-09,"76622"
2019-12-10,"76443"
2019-12-11,"77666"
2019-12-12,"74417"
2019-12-13,"62554"
2019-12-14,"63090"
2019-12-15,"73030"
2019-12-16,"74524"
2019-12-17,"75837"
2019-12-18,"77285"
2019-12-19,"75475"
2019-12-20,"65067"
2019-12-21,"64023"
2019-12-22,"67537"
2019-12-23,"68467"
2019-12-24,"57238"
2019-12-25,"58013"
2019-12-26,"60812"
2019-12-27,"58408"
2019-12-28,"62533"
2019-12-29,"66933"
2019-12-30,"75941"
2019-12-31,"68882"
2020-01-01,"70973"
2020-01-02,"76775"
2020-01-03,"74966"
2020-01-04,"71734"
2020-01-05,"77955"
2020-01-06,"77271"
2020-01-07,"78795"
2020-01-08,"78409"
2020-01-09,"76797"
2020-01-10,"68468"
2020-01-11,"69204"
2020-01-12,"77603"
2020-01-13,"77007"
2020-01-14,"79295"
2020-01-15,"77513"
2020-01-16,"75175"
2020-01-17,"65528"
2020-01-18,"68396"
2020-01-19,"76373"
2020-01-20,"76275"
2020-01-21,"78606"
2020-01-22,"78762"
2020-01-23,"75999"
2020-01-24,"69237"
2020-01-25,"67291"
2020-01-26,"69157"
2020-01-27,"74578"
2020-01-28,"77291"
2020-01-29,"78718"
2020-01-30,"77828"
2020-01-31,"70280"
2020-02-01,"71157"
2020-02-02,"77125"
2020-02-03,"77786"
2020-02-04,"77631"
2020-02-05,"79825"
2020-02-06,"75144"
2020-02-07,"67848"
2020-02-08,"70804"
2020-02-09,"78151"
2020-02-10,"78392"
2020-02-11,"77798"
2020-02-12,"80495"
2020-02-13,"78484"
2020-02-14,"65648"
2020-02-15,"69136"
2020-02-16,"77210"
2020-02-17,"78686"
2020-02-18,"79913"
2020-02-19,"79734"
2020-02-20,"75999"
2020-02-21,"63826"
2020-02-22,"68562"
2020-02-23,"77344"
2020-02-24,"79385"
2020-02-25,"79061"
2020-02-26,"80082"
2020-02-27,"76290"
2020-02-28,"68812"
2020-02-29,"66668"
2020-03-01,"76068"
2020-03-02,"80730"
2020-03-03,"84133"
2020-03-04,"82177"
2020-03-05,"78494"
2020-03-06,"69250"
2020-03-07,"70756"
2020-03-08,"75429"
2020-03-09,"80807"
2020-03-10,"79860"
2020-03-11,"84343"
2020-03-12,"85905"
2020-03-13,"73648"
2020-03-14,"78625"
2020-03-15,"85884"
2020-03-16,"89894"
2020-03-17,"91854"
2020-03-18,"93494"
2020-03-19,"93107"
2020-03-20,"82282"
2020-03-21,"91037"
2020-03-22,"92255"
2020-03-23,"94439"
2020-03-24,"94271"
2020-03-25,"93269"
2020-03-26,"92896"
2020-03-27,"82134"
2020-03-28,"82229"
2020-03-29,"88803"
2020-03-30,"89191"
2020-03-31,"90637"
2020-04-01,"93317"
2020-04-02,"88784"
2020-04-03,"79490"
2020-04-04,"80370"
2020-04-05,"85224"
2020-04-06,"87177"
2020-04-07,"87723"
2020-04-08,"87790"
2020-04-09,"79467"
2020-04-10,"76888"
2020-04-11,"76789"
2020-04-12,"77112"
2020-04-13,"83759"
2020-04-14,"84777"
2020-04-15,"85280"
2020-04-16,"86746"
2020-04-17,"74316"
2020-04-18,"73479"
2020-04-19,"84389"
