"date","unique_authors"
2019-03-28,"54652"
2019-03-29,"46842"
2019-03-30,"46630"
2019-03-31,"53036"
2019-04-01,"56153"
2019-04-02,"56516"
2019-04-03,"55545"
2019-04-04,"54045"
2019-04-05,"47322"
2019-04-06,"45428"
2019-04-07,"53685"
2019-04-08,"54350"
2019-04-09,"54998"
2019-04-10,"55842"
2019-04-11,"53389"
2019-04-12,"47585"
2019-04-13,"46915"
2019-04-14,"54407"
2019-04-15,"52578"
2019-04-16,"55104"
2019-04-17,"54041"
2019-04-18,"46790"
2019-04-19,"42444"
2019-04-20,"45459"
2019-04-21,"53769"
2019-04-22,"55252"
2019-04-23,"55129"
2019-04-24,"55961"
2019-04-25,"53345"
2019-04-26,"49999"
2019-04-27,"45662"
2019-04-28,"56567"
2019-04-29,"58316"
2019-04-30,"53266"
2019-05-01,"51120"
2019-05-02,"53293"
2019-05-03,"47380"
2019-05-04,"44967"
2019-05-05,"54358"
2019-05-06,"56961"
2019-05-07,"54352"
2019-05-08,"53874"
2019-05-09,"52422"
2019-05-10,"45254"
2019-05-11,"44021"
2019-05-12,"56001"
2019-05-13,"54223"
2019-05-14,"54550"
2019-05-15,"54883"
2019-05-16,"55644"
2019-05-17,"51050"
2019-05-18,"41660"
2019-05-19,"55267"
2019-05-20,"47186"
2019-05-21,"51513"
2019-05-22,"55420"
2019-05-23,"59570"
2019-05-24,"50597"
2019-05-25,"47366"
2019-05-26,"55526"
2019-05-27,"54677"
2019-05-28,"61324"
2019-05-29,"57025"
2019-05-30,"61083"
2019-05-31,"49374"
2019-06-01,"49160"
2019-06-02,"55251"
2019-06-03,"51804"
2019-06-04,"54013"
2019-06-05,"54384"
2019-06-06,"57371"
2019-06-07,"46874"
2019-06-08,"43994"
2019-06-09,"51017"
2019-06-10,"57517"
2019-06-11,"56585"
2019-06-12,"58717"
2019-06-13,"57269"
2019-06-14,"48456"
2019-06-15,"48504"
2019-06-16,"52741"
2019-06-17,"59589"
2019-06-18,"55406"
2019-06-19,"58878"
2019-06-20,"57237"
2019-06-21,"52375"
2019-06-22,"44448"
2019-06-23,"56030"
2019-06-24,"59649"
2019-06-25,"55272"
2019-06-26,"53688"
2019-06-27,"56453"
2019-06-28,"66820"
2019-06-29,"45662"
2019-06-30,"53796"
2019-07-01,"61348"
2019-07-02,"60708"
2019-07-03,"69750"
2019-07-04,"53856"
2019-07-05,"55627"
2019-07-06,"47731"
2019-07-07,"55880"
2019-07-08,"54482"
2019-07-09,"54060"
2019-07-10,"54066"
2019-07-11,"44170"
2019-07-12,"43033"
2019-07-13,"43819"
2019-07-14,"48113"
2019-07-15,"43905"
2019-07-16,"49216"
2019-07-17,"50952"
2019-07-18,"51155"
2019-07-19,"46414"
2019-07-20,"44758"
2019-07-21,"49749"
2019-07-22,"51977"
2019-07-23,"51288"
2019-07-24,"51949"
2019-07-25,"52174"
2019-07-26,"44409"
2019-07-27,"43332"
2019-07-28,"50468"
2019-07-29,"53734"
2019-07-30,"53072"
2019-07-31,"56579"
2019-08-01,"51480"
2019-08-02,"45278"
2019-08-03,"44888"
2019-08-04,"51386"
2019-08-05,"53756"
2019-08-06,"53730"
2019-08-07,"53349"
2019-08-08,"53532"
2019-08-09,"46392"
2019-08-10,"45720"
2019-08-11,"52444"
2019-08-12,"53206"
2019-08-13,"53563"
2019-08-14,"44823"
2019-08-15,"47488"
2019-08-16,"45243"
2019-08-17,"43144"
2019-08-18,"53143"
2019-08-19,"57228"
2019-08-20,"53305"
2019-08-21,"56288"
2019-08-22,"52840"
2019-08-23,"49173"
2019-08-24,"45191"
2019-08-25,"50745"
2019-08-26,"51082"
2019-08-27,"55086"
2019-08-28,"53929"
2019-08-29,"51386"
2019-08-30,"46964"
2019-08-31,"43370"
2019-09-01,"50760"
2019-09-02,"54155"
2019-09-03,"53008"
2019-09-04,"55429"
2019-09-05,"51831"
2019-09-06,"45575"
2019-09-07,"46853"
2019-09-08,"51710"
2019-09-09,"50059"
2019-09-10,"58396"
2019-09-11,"52094"
2019-09-12,"50325"
2019-09-13,"43390"
2019-09-14,"43455"
2019-09-15,"48787"
2019-09-16,"48276"
2019-09-17,"43870"
2019-09-18,"41535"
2019-09-19,"40316"
2019-09-20,"40943"
2019-09-21,"42207"
2019-09-22,"51339"
2019-09-23,"54494"
2019-09-24,"54681"
2019-09-25,"56989"
2019-09-26,"53971"
2019-09-27,"47901"
2019-09-28,"48288"
2019-09-29,"51435"
2019-09-30,"53398"
2019-10-01,"53425"
2019-10-02,"52408"
2019-10-03,"52316"
2019-10-04,"52244"
2019-10-05,"42384"
2019-10-06,"51899"
2019-10-07,"54288"
2019-10-08,"55356"
2019-10-09,"55435"
2019-10-10,"53698"
2019-10-11,"47426"
2019-10-12,"42941"
2019-10-13,"52860"
2019-10-14,"53985"
2019-10-15,"59206"
2019-10-16,"58652"
2019-10-17,"70781"
2019-10-18,"90139"
2019-10-19,"95738"
2019-10-20,"104392"
2019-10-21,"97634"
2019-10-22,"103287"
2019-10-23,"87616"
2019-10-24,"82899"
2019-10-25,"89121"
2019-10-26,"71649"
2019-10-27,"86913"
2019-10-28,"84143"
2019-10-29,"77402"
2019-10-30,"65284"
2019-10-31,"57338"
2019-11-01,"56468"
2019-11-02,"56806"
2019-11-03,"70587"
2019-11-04,"75772"
2019-11-05,"76399"
2019-11-06,"81791"
2019-11-07,"78273"
2019-11-08,"68415"
2019-11-09,"66294"
2019-11-10,"75243"
2019-11-11,"84075"
2019-11-12,"92244"
2019-11-13,"81203"
2019-11-14,"86632"
2019-11-15,"64277"
2019-11-16,"58465"
2019-11-17,"71691"
2019-11-18,"72551"
2019-11-19,"73178"
2019-11-20,"72678"
2019-11-21,"77423"
2019-11-22,"62499"
2019-11-23,"56561"
2019-11-24,"70811"
2019-11-25,"75021"
2019-11-26,"77917"
2019-11-27,"71385"
2019-11-28,"73205"
2019-11-29,"61207"
2019-11-30,"55747"
2019-12-01,"65583"
2019-12-02,"68571"
2019-12-03,"66162"
2019-12-04,"69248"
2019-12-05,"65564"
2019-12-06,"52331"
2019-12-07,"50683"
2019-12-08,"58208"
2019-12-09,"66114"
2019-12-10,"62949"
2019-12-11,"71720"
2019-12-12,"67134"
2019-12-13,"56068"
2019-12-14,"55158"
2019-12-15,"64345"
2019-12-16,"65015"
2019-12-17,"65009"
2019-12-18,"61518"
2019-12-19,"61847"
2019-12-20,"56479"
2019-12-21,"51380"
2019-12-22,"57788"
2019-12-23,"60227"
2019-12-24,"51389"
2019-12-25,"55871"
2019-12-26,"59878"
2019-12-27,"52892"
2019-12-28,"48922"
2019-12-29,"56487"
2019-12-30,"59623"
2019-12-31,"56647"
2020-01-01,"55073"
2020-01-02,"58483"
2020-01-03,"52687"
2020-01-04,"51199"
2020-01-05,"63781"
2020-01-06,"64836"
2020-01-07,"64680"
2020-01-08,"62378"
2020-01-09,"62037"
2020-01-10,"53205"
2020-01-11,"48773"
2020-01-12,"59437"
2020-01-13,"60557"
2020-01-14,"62767"
2020-01-15,"64331"
2020-01-16,"63189"
2020-01-17,"54250"
2020-01-18,"53630"
2020-01-19,"57489"
2020-01-20,"61156"
2020-01-21,"64224"
2020-01-22,"62825"
2020-01-23,"60304"
2020-01-24,"54602"
2020-01-25,"52326"
2020-01-26,"61055"
2020-01-27,"59898"
2020-01-28,"66688"
2020-01-29,"63180"
2020-01-30,"61672"
2020-01-31,"54743"
2020-02-01,"49965"
2020-02-02,"58261"
2020-02-03,"59080"
2020-02-04,"58479"
2020-02-05,"55806"
2020-02-06,"53597"
2020-02-07,"48811"
2020-02-08,"50534"
2020-02-09,"57291"
2020-02-10,"55333"
2020-02-11,"57883"
2020-02-12,"56711"
2020-02-13,"57417"
2020-02-14,"48528"
2020-02-15,"50967"
2020-02-16,"57429"
2020-02-17,"55966"
2020-02-18,"57657"
2020-02-19,"56405"
2020-02-20,"57047"
2020-02-21,"50121"
2020-02-22,"53462"
2020-02-23,"76403"
2020-02-24,"76280"
2020-02-25,"74486"
2020-02-26,"69145"
2020-02-27,"78897"
2020-02-28,"66944"
2020-02-29,"57195"
2020-03-01,"70036"
2020-03-02,"72261"
2020-03-03,"70652"
2020-03-04,"68442"
2020-03-05,"67893"
2020-03-06,"60688"
2020-03-07,"65038"
2020-03-08,"67697"
2020-03-09,"68561"
2020-03-10,"71617"
2020-03-11,"69675"
2020-03-12,"71209"
2020-03-13,"63566"
2020-03-14,"72268"
2020-03-15,"80781"
2020-03-16,"80375"
2020-03-17,"85427"
2020-03-18,"87335"
2020-03-19,"86778"
2020-03-20,"86785"
2020-03-21,"81943"
2020-03-22,"85880"
2020-03-23,"82030"
2020-03-24,"82768"
2020-03-25,"83222"
2020-03-26,"82483"
2020-03-27,"73633"
2020-03-28,"71478"
2020-03-29,"77247"
2020-03-30,"81461"
2020-03-31,"80564"
2020-04-01,"79862"
2020-04-02,"76551"
2020-04-03,"79364"
2020-04-04,"71717"
2020-04-05,"72208"
2020-04-06,"74288"
2020-04-07,"77405"
2020-04-08,"73823"
2020-04-09,"71080"
2020-04-10,"65212"
2020-04-11,"66914"
2020-04-12,"67682"
2020-04-13,"70945"
2020-04-14,"70181"
2020-04-15,"71942"
2020-04-16,"70630"
2020-04-17,"66008"
2020-04-18,"65384"
2020-04-19,"73443"
