"date","unique_authors"
2019-04-14,"43649"
2019-04-15,"43288"
2019-04-16,"43441"
2019-04-17,"44693"
2019-04-18,"34952"
2019-04-19,"33590"
2019-04-20,"34364"
2019-04-21,"33196"
2019-04-22,"42349"
2019-04-23,"44868"
2019-04-24,"44254"
2019-04-25,"44641"
2019-04-26,"36884"
2019-04-27,"35783"
2019-04-28,"43491"
2019-04-29,"43368"
2019-04-30,"38072"
2019-05-01,"46267"
2019-05-02,"45964"
2019-05-03,"37947"
2019-05-04,"36784"
2019-05-05,"46248"
2019-05-06,"50410"
2019-05-07,"49614"
2019-05-08,"48018"
2019-05-09,"45890"
2019-05-10,"37796"
2019-05-11,"37200"
2019-05-12,"44438"
2019-05-13,"44621"
2019-05-14,"45893"
2019-05-15,"45573"
2019-05-16,"46345"
2019-05-17,"40014"
2019-05-18,"37710"
2019-05-19,"46411"
2019-05-20,"47410"
2019-05-21,"48536"
2019-05-22,"50786"
2019-05-23,"47936"
2019-05-24,"39967"
2019-05-25,"45736"
2019-05-26,"50132"
2019-05-27,"49059"
2019-05-28,"47031"
2019-05-29,"38320"
2019-05-30,"41394"
2019-05-31,"36257"
2019-06-01,"37440"
2019-06-02,"45512"
2019-06-03,"47532"
2019-06-04,"49211"
2019-06-05,"47612"
2019-06-06,"46540"
2019-06-07,"36290"
2019-06-08,"33895"
2019-06-09,"35267"
2019-06-10,"44926"
2019-06-11,"46718"
2019-06-12,"46545"
2019-06-13,"45615"
2019-06-14,"38000"
2019-06-15,"37205"
2019-06-16,"46612"
2019-06-17,"46521"
2019-06-18,"47808"
2019-06-19,"42578"
2019-06-20,"43640"
2019-06-21,"37326"
2019-06-22,"37918"
2019-06-23,"47035"
2019-06-24,"47016"
2019-06-25,"48367"
2019-06-26,"47599"
2019-06-27,"46800"
2019-06-28,"36742"
2019-06-29,"37261"
2019-06-30,"45804"
2019-07-01,"46101"
2019-07-02,"46371"
2019-07-03,"46551"
2019-07-04,"45493"
2019-07-05,"37180"
2019-07-06,"34977"
2019-07-07,"43955"
2019-07-08,"43285"
2019-07-09,"42666"
2019-07-10,"45224"
2019-07-11,"40459"
2019-07-12,"34457"
2019-07-13,"33854"
2019-07-14,"43334"
2019-07-15,"44916"
2019-07-16,"43491"
2019-07-17,"43111"
2019-07-18,"42920"
2019-07-19,"35161"
2019-07-20,"33167"
2019-07-21,"42113"
2019-07-22,"43236"
2019-07-23,"44230"
2019-07-24,"45676"
2019-07-25,"43112"
2019-07-26,"35045"
2019-07-27,"35065"
2019-07-28,"42350"
2019-07-29,"41904"
2019-07-30,"43243"
2019-07-31,"45055"
2019-08-01,"42897"
2019-08-02,"34439"
2019-08-03,"34362"
2019-08-04,"42098"
2019-08-05,"42303"
2019-08-06,"43480"
2019-08-07,"43148"
2019-08-08,"43557"
2019-08-09,"34850"
2019-08-10,"34735"
2019-08-11,"43027"
2019-08-12,"43234"
2019-08-13,"43658"
2019-08-14,"43035"
2019-08-15,"44131"
2019-08-16,"35243"
2019-08-17,"35889"
2019-08-18,"43748"
2019-08-19,"43852"
2019-08-20,"45544"
2019-08-21,"46584"
2019-08-22,"46731"
2019-08-23,"38546"
2019-08-24,"35867"
2019-08-25,"44355"
2019-08-26,"45372"
2019-08-27,"45248"
2019-08-28,"47413"
2019-08-29,"46216"
2019-08-30,"37659"
2019-08-31,"39437"
2019-09-01,"45403"
2019-09-02,"45095"
2019-09-03,"46992"
2019-09-04,"44884"
2019-09-05,"45595"
2019-09-06,"36578"
2019-09-07,"35432"
2019-09-08,"43928"
2019-09-09,"45381"
2019-09-10,"46779"
2019-09-11,"47899"
2019-09-12,"47434"
2019-09-13,"36657"
2019-09-14,"36554"
2019-09-15,"45057"
2019-09-16,"47428"
2019-09-17,"46633"
2019-09-18,"48144"
2019-09-19,"51780"
2019-09-20,"38605"
2019-09-21,"38345"
2019-09-22,"45385"
2019-09-23,"47350"
2019-09-24,"48205"
2019-09-25,"47516"
2019-09-26,"46623"
2019-09-27,"37741"
2019-09-28,"37030"
2019-09-29,"43883"
2019-09-30,"46722"
2019-10-01,"43734"
2019-10-02,"37723"
2019-10-03,"42047"
2019-10-04,"36039"
2019-10-05,"36495"
2019-10-06,"44570"
2019-10-07,"45541"
2019-10-08,"47414"
2019-10-09,"46829"
2019-10-10,"46954"
2019-10-11,"37691"
2019-10-12,"39201"
2019-10-13,"45558"
2019-10-14,"45058"
2019-10-15,"46638"
2019-10-16,"47230"
2019-10-17,"46515"
2019-10-18,"37971"
2019-10-19,"37698"
2019-10-20,"45086"
2019-10-21,"45937"
2019-10-22,"47316"
2019-10-23,"47750"
2019-10-24,"45575"
2019-10-25,"39300"
2019-10-26,"40503"
2019-10-27,"44640"
2019-10-28,"47248"
2019-10-29,"47160"
2019-10-30,"45962"
2019-10-31,"42640"
2019-11-01,"37542"
2019-11-02,"37845"
2019-11-03,"46293"
2019-11-04,"47977"
2019-11-05,"47542"
2019-11-06,"48904"
2019-11-07,"47222"
2019-11-08,"42011"
2019-11-09,"37873"
2019-11-10,"45726"
2019-11-11,"46666"
2019-11-12,"47714"
2019-11-13,"48961"
2019-11-14,"47374"
2019-11-15,"38018"
2019-11-16,"37381"
2019-11-17,"45208"
2019-11-18,"46796"
2019-11-19,"46306"
2019-11-20,"47119"
2019-11-21,"49120"
2019-11-22,"38376"
2019-11-23,"37373"
2019-11-24,"45974"
2019-11-25,"48076"
2019-11-26,"48290"
2019-11-27,"48294"
2019-11-28,"48583"
2019-11-29,"38723"
2019-11-30,"40039"
2019-12-01,"45754"
2019-12-02,"47313"
2019-12-03,"46853"
2019-12-04,"49097"
2019-12-05,"48378"
2019-12-06,"38839"
2019-12-07,"37792"
2019-12-08,"45742"
2019-12-09,"47460"
2019-12-10,"47539"
2019-12-11,"48609"
2019-12-12,"46425"
2019-12-13,"37894"
2019-12-14,"38670"
2019-12-15,"46620"
2019-12-16,"46802"
2019-12-17,"47344"
2019-12-18,"46483"
2019-12-19,"47432"
2019-12-20,"38125"
2019-12-21,"37014"
2019-12-22,"42983"
2019-12-23,"41056"
2019-12-24,"32852"
2019-12-25,"32411"
2019-12-26,"36500"
2019-12-27,"36076"
2019-12-28,"36181"
2019-12-29,"40529"
2019-12-30,"41833"
2019-12-31,"40165"
2020-01-01,"38250"
2020-01-02,"39881"
2020-01-03,"34813"
2020-01-04,"36931"
2020-01-05,"42704"
2020-01-06,"44418"
2020-01-07,"43630"
2020-01-08,"44796"
2020-01-09,"45703"
2020-01-10,"37247"
2020-01-11,"36687"
2020-01-12,"45820"
2020-01-13,"47463"
2020-01-14,"48970"
2020-01-15,"48565"
2020-01-16,"47982"
2020-01-17,"38413"
2020-01-18,"36973"
2020-01-19,"46118"
2020-01-20,"46503"
2020-01-21,"47684"
2020-01-22,"47197"
2020-01-23,"47928"
2020-01-24,"38457"
2020-01-25,"38382"
2020-01-26,"46752"
2020-01-27,"46026"
2020-01-28,"47322"
2020-01-29,"48928"
2020-01-30,"48645"
2020-01-31,"38514"
2020-02-01,"37854"
2020-02-02,"45773"
2020-02-03,"47055"
2020-02-04,"52130"
2020-02-05,"49329"
2020-02-06,"47927"
2020-02-07,"39601"
2020-02-08,"42781"
2020-02-09,"48775"
2020-02-10,"47167"
2020-02-11,"48189"
2020-02-12,"48593"
2020-02-13,"49170"
2020-02-14,"38909"
2020-02-15,"38224"
2020-02-16,"45487"
2020-02-17,"47634"
2020-02-18,"47621"
2020-02-19,"49497"
2020-02-20,"45891"
2020-02-21,"39134"
2020-02-22,"41495"
2020-02-23,"45185"
2020-02-24,"47472"
2020-02-25,"49069"
2020-02-26,"49445"
2020-02-27,"49304"
2020-02-28,"43164"
2020-02-29,"41789"
2020-03-01,"49162"
2020-03-02,"51389"
2020-03-03,"50787"
2020-03-04,"49348"
2020-03-05,"48952"
2020-03-06,"40181"
2020-03-07,"40622"
2020-03-08,"47624"
2020-03-09,"49638"
2020-03-10,"51771"
2020-03-11,"52995"
2020-03-12,"58404"
2020-03-13,"48174"
2020-03-14,"49118"
2020-03-15,"57062"
2020-03-16,"57538"
2020-03-17,"58810"
2020-03-18,"59449"
2020-03-19,"61727"
2020-03-20,"51284"
2020-03-21,"50680"
2020-03-22,"55607"
2020-03-23,"55843"
2020-03-24,"54390"
2020-03-25,"55693"
2020-03-26,"55414"
2020-03-27,"46835"
2020-03-28,"47169"
2020-03-29,"52766"
2020-03-30,"53207"
2020-03-31,"53854"
2020-04-01,"54265"
2020-04-02,"53396"
2020-04-03,"46687"
2020-04-04,"44929"
2020-04-05,"50718"
2020-04-06,"53002"
2020-04-07,"52996"
2020-04-08,"52959"
2020-04-09,"45414"
2020-04-10,"42918"
2020-04-11,"43269"
2020-04-12,"42490"
2020-04-13,"49114"
2020-04-14,"52477"
2020-04-15,"52082"
2020-04-16,"52354"
2020-04-17,"44925"
2020-04-18,"42248"
2020-04-19,"50868"
