"date","unique_authors"
2019-08-12,"250081"
2019-08-13,"256753"
2019-08-14,"260797"
2019-08-15,"256552"
2019-08-16,"217524"
2019-08-17,"202249"
2019-08-18,"234618"
2019-08-19,"251527"
2019-08-20,"262675"
2019-08-21,"262027"
2019-08-22,"259588"
2019-08-23,"219434"
2019-08-24,"203844"
2019-08-25,"241815"
2019-08-26,"251058"
2019-08-27,"259367"
2019-08-28,"260302"
2019-08-29,"265281"
2019-08-30,"219646"
2019-08-31,"205469"
2019-09-01,"212174"
2019-09-02,"248977"
2019-09-03,"260822"
2019-09-04,"269403"
2019-09-05,"277164"
2019-09-06,"247328"
2019-09-07,"228615"
2019-09-08,"252893"
2019-09-09,"269623"
2019-09-10,"275011"
2019-09-11,"271936"
2019-09-12,"281774"
2019-09-13,"236477"
2019-09-14,"219170"
2019-09-15,"251280"
2019-09-16,"271862"
2019-09-17,"266528"
2019-09-18,"276574"
2019-09-19,"278537"
2019-09-20,"230464"
2019-09-21,"222728"
2019-09-22,"260297"
2019-09-23,"280655"
2019-09-24,"281312"
2019-09-25,"281333"
2019-09-26,"289889"
2019-09-27,"234793"
2019-09-28,"223082"
2019-09-29,"255588"
2019-09-30,"274743"
2019-10-01,"274210"
2019-10-02,"288989"
2019-10-03,"286095"
2019-10-04,"242236"
2019-10-05,"230221"
2019-10-06,"259168"
2019-10-07,"284473"
2019-10-08,"283426"
2019-10-09,"282270"
2019-10-10,"284734"
2019-10-11,"234319"
2019-10-12,"221916"
2019-10-13,"232401"
2019-10-14,"260534"
2019-10-15,"280292"
2019-10-16,"286500"
2019-10-17,"281551"
2019-10-18,"246718"
2019-10-19,"229754"
2019-10-20,"280279"
2019-10-21,"314315"
2019-10-22,"286354"
2019-10-23,"285173"
2019-10-24,"283115"
2019-10-25,"244157"
2019-10-26,"230939"
2019-10-27,"256550"
2019-10-28,"271486"
2019-10-29,"282916"
2019-10-30,"314168"
2019-10-31,"283214"
2019-11-01,"234135"
2019-11-02,"227934"
2019-11-03,"258240"
2019-11-04,"272677"
2019-11-05,"278953"
2019-11-06,"282910"
2019-11-07,"284964"
2019-11-08,"236000"
2019-11-09,"230436"
2019-11-10,"278838"
2019-11-11,"283788"
2019-11-12,"281140"
2019-11-13,"287008"
2019-11-14,"290263"
2019-11-15,"241127"
2019-11-16,"223396"
2019-11-17,"257104"
2019-11-18,"278679"
2019-11-19,"289598"
2019-11-20,"289694"
2019-11-21,"285319"
2019-11-22,"240888"
2019-11-23,"227647"
2019-11-24,"264862"
2019-11-25,"275868"
2019-11-26,"279528"
2019-11-27,"278861"
2019-11-28,"274294"
2019-11-29,"229938"
2019-11-30,"226738"
2019-12-01,"260889"
2019-12-02,"280714"
2019-12-03,"288706"
2019-12-04,"292985"
2019-12-05,"287176"
2019-12-06,"235008"
2019-12-07,"221472"
2019-12-08,"254251"
2019-12-09,"276907"
2019-12-10,"281277"
2019-12-11,"287326"
2019-12-12,"276617"
2019-12-13,"227926"
2019-12-14,"220061"
2019-12-15,"248267"
2019-12-16,"267146"
2019-12-17,"273789"
2019-12-18,"275447"
2019-12-19,"269786"
2019-12-20,"222296"
2019-12-21,"212414"
2019-12-22,"237149"
2019-12-23,"241816"
2019-12-24,"207028"
2019-12-25,"195967"
2019-12-26,"208158"
2019-12-27,"207935"
2019-12-28,"209880"
2019-12-29,"229360"
2019-12-30,"255835"
2019-12-31,"248723"
2020-01-01,"232234"
2020-01-02,"249798"
2020-01-03,"226949"
2020-01-04,"233895"
2020-01-05,"254111"
2020-01-06,"271184"
2020-01-07,"277924"
2020-01-08,"281843"
2020-01-09,"283789"
2020-01-10,"245874"
2020-01-11,"243469"
2020-01-12,"273400"
2020-01-13,"282020"
2020-01-14,"288585"
2020-01-15,"287799"
2020-01-16,"285823"
2020-01-17,"254832"
2020-01-18,"237328"
2020-01-19,"269985"
2020-01-20,"286292"
2020-01-21,"288155"
2020-01-22,"285698"
2020-01-23,"282406"
2020-01-24,"241790"
2020-01-25,"250622"
2020-01-26,"258702"
2020-01-27,"278471"
2020-01-28,"311344"
2020-01-29,"295578"
2020-01-30,"286474"
2020-01-31,"254403"
2020-02-01,"236020"
2020-02-02,"272429"
2020-02-03,"271067"
2020-02-04,"286812"
2020-02-05,"290336"
2020-02-06,"283791"
2020-02-07,"249567"
2020-02-08,"236402"
2020-02-09,"272976"
2020-02-10,"280545"
2020-02-11,"289869"
2020-02-12,"297690"
2020-02-13,"299817"
2020-02-14,"241435"
2020-02-15,"228799"
2020-02-16,"247000"
2020-02-17,"265775"
2020-02-18,"290274"
2020-02-19,"284801"
2020-02-20,"285606"
2020-02-21,"244036"
2020-02-22,"247050"
2020-02-23,"276588"
2020-02-24,"282877"
2020-02-25,"296216"
2020-02-26,"294552"
2020-02-27,"296456"
2020-02-28,"254042"
2020-02-29,"238961"
2020-03-01,"268655"
2020-03-02,"288945"
2020-03-03,"284676"
2020-03-04,"284112"
2020-03-05,"293104"
2020-03-06,"246544"
2020-03-07,"247935"
2020-03-08,"269647"
2020-03-09,"283458"
2020-03-10,"289751"
2020-03-11,"330466"
2020-03-12,"340922"
2020-03-13,"285822"
2020-03-14,"269982"
2020-03-15,"329778"
2020-03-16,"346932"
2020-03-17,"353668"
2020-03-18,"348983"
2020-03-19,"354523"
2020-03-20,"314346"
2020-03-21,"307300"
2020-03-22,"337433"
2020-03-23,"342034"
2020-03-24,"347812"
2020-03-25,"347498"
2020-03-26,"351684"
2020-03-27,"307091"
2020-03-28,"282008"
2020-03-29,"326772"
2020-03-30,"332920"
2020-03-31,"346963"
2020-04-01,"339412"
2020-04-02,"350442"
2020-04-03,"307269"
2020-04-04,"290105"
2020-04-05,"321891"
2020-04-06,"331363"
2020-04-07,"337826"
2020-04-08,"326591"
2020-04-09,"310503"
2020-04-10,"285016"
2020-04-11,"282135"
2020-04-12,"300215"
2020-04-13,"312730"
2020-04-14,"325834"
2020-04-15,"324311"
2020-04-16,"320935"
2020-04-17,"284500"
2020-04-18,"275080"
2020-04-19,"312342"
