"date","unique_authors"
2019-08-16,"376878"
2019-08-17,"327870"
2019-08-18,"371662"
2019-08-19,"380530"
2019-08-20,"403848"
2019-08-21,"402133"
2019-08-22,"397282"
2019-08-23,"357674"
2019-08-24,"324170"
2019-08-25,"383340"
2019-08-26,"390085"
2019-08-27,"415391"
2019-08-28,"413857"
2019-08-29,"402087"
2019-08-30,"352298"
2019-08-31,"334374"
2019-09-01,"375625"
2019-09-02,"379331"
2019-09-03,"403920"
2019-09-04,"412597"
2019-09-05,"402813"
2019-09-06,"339285"
2019-09-07,"310529"
2019-09-08,"366487"
2019-09-09,"377019"
2019-09-10,"415101"
2019-09-11,"390547"
2019-09-12,"381205"
2019-09-13,"333034"
2019-09-14,"321313"
2019-09-15,"341750"
2019-09-16,"358320"
2019-09-17,"394125"
2019-09-18,"417151"
2019-09-19,"402950"
2019-09-20,"354750"
2019-09-21,"337092"
2019-09-22,"382615"
2019-09-23,"398532"
2019-09-24,"425608"
2019-09-25,"413346"
2019-09-26,"405426"
2019-09-27,"375212"
2019-09-28,"370814"
2019-09-29,"389885"
2019-09-30,"400457"
2019-10-01,"378485"
2019-10-02,"409343"
2019-10-03,"392747"
2019-10-04,"344034"
2019-10-05,"341210"
2019-10-06,"380269"
2019-10-07,"405618"
2019-10-08,"409691"
2019-10-09,"414759"
2019-10-10,"402846"
2019-10-11,"345773"
2019-10-12,"322320"
2019-10-13,"378808"
2019-10-14,"386288"
2019-10-15,"404146"
2019-10-16,"399264"
2019-10-17,"457926"
2019-10-18,"372824"
2019-10-19,"331187"
2019-10-20,"389261"
2019-10-21,"406967"
2019-10-22,"410118"
2019-10-23,"402742"
2019-10-24,"395141"
2019-10-25,"339661"
2019-10-26,"333783"
2019-10-27,"375162"
2019-10-28,"388068"
2019-10-29,"400304"
2019-10-30,"407802"
2019-10-31,"371134"
2019-11-01,"325613"
2019-11-02,"318810"
2019-11-03,"380631"
2019-11-04,"410524"
2019-11-05,"406640"
2019-11-06,"402097"
2019-11-07,"396955"
2019-11-08,"354452"
2019-11-09,"343905"
2019-11-10,"419628"
2019-11-11,"439879"
2019-11-12,"436295"
2019-11-13,"408937"
2019-11-14,"395820"
2019-11-15,"329883"
2019-11-16,"311737"
2019-11-17,"343070"
2019-11-18,"377719"
2019-11-19,"409076"
2019-11-20,"404877"
2019-11-21,"409217"
2019-11-22,"353747"
2019-11-23,"332614"
2019-11-24,"383322"
2019-11-25,"416738"
2019-11-26,"424080"
2019-11-27,"417911"
2019-11-28,"407901"
2019-11-29,"341572"
2019-11-30,"351855"
2019-12-01,"417403"
2019-12-02,"399449"
2019-12-03,"401386"
2019-12-04,"432101"
2019-12-05,"403477"
2019-12-06,"346078"
2019-12-07,"307453"
2019-12-08,"383906"
2019-12-09,"401901"
2019-12-10,"410707"
2019-12-11,"393494"
2019-12-12,"386677"
2019-12-13,"327352"
2019-12-14,"297421"
2019-12-15,"352359"
2019-12-16,"376842"
2019-12-17,"398210"
2019-12-18,"377696"
2019-12-19,"356241"
2019-12-20,"317171"
2019-12-21,"284153"
2019-12-22,"338850"
2019-12-23,"358133"
2019-12-24,"329394"
2019-12-25,"330003"
2019-12-26,"368721"
2019-12-27,"332915"
2019-12-28,"321389"
2019-12-29,"413033"
2019-12-30,"376640"
2019-12-31,"382624"
2020-01-01,"339741"
2020-01-02,"371585"
2020-01-03,"349242"
2020-01-04,"337794"
2020-01-05,"391533"
2020-01-06,"384367"
2020-01-07,"394250"
2020-01-08,"400568"
2020-01-09,"406227"
2020-01-10,"373240"
2020-01-11,"354786"
2020-01-12,"388420"
2020-01-13,"406328"
2020-01-14,"419819"
2020-01-15,"415144"
2020-01-16,"431224"
2020-01-17,"368807"
2020-01-18,"337349"
2020-01-19,"395639"
2020-01-20,"402949"
2020-01-21,"401172"
2020-01-22,"413753"
2020-01-23,"412891"
2020-01-24,"347865"
2020-01-25,"339000"
2020-01-26,"376381"
2020-01-27,"400147"
2020-01-28,"413424"
2020-01-29,"408634"
2020-01-30,"413997"
2020-01-31,"360231"
2020-02-01,"335859"
2020-02-02,"385741"
2020-02-03,"363030"
2020-02-04,"400131"
2020-02-05,"405649"
2020-02-06,"390485"
2020-02-07,"360738"
2020-02-08,"341507"
2020-02-09,"417019"
2020-02-10,"395023"
2020-02-11,"409788"
2020-02-12,"410124"
2020-02-13,"417472"
2020-02-14,"343966"
2020-02-15,"328980"
2020-02-16,"392715"
2020-02-17,"428223"
2020-02-18,"424613"
2020-02-19,"421439"
2020-02-20,"411067"
2020-02-21,"359216"
2020-02-22,"323973"
2020-02-23,"380322"
2020-02-24,"401125"
2020-02-25,"412898"
2020-02-26,"415471"
2020-02-27,"425845"
2020-02-28,"378215"
2020-02-29,"354308"
2020-03-01,"393811"
2020-03-02,"404689"
2020-03-03,"411956"
2020-03-04,"422447"
2020-03-05,"422421"
2020-03-06,"374199"
2020-03-07,"361421"
2020-03-08,"350846"
2020-03-09,"371279"
2020-03-10,"420811"
2020-03-11,"454771"
2020-03-12,"454875"
2020-03-13,"392997"
2020-03-14,"361450"
2020-03-15,"409137"
2020-03-16,"453269"
2020-03-17,"469964"
2020-03-18,"495608"
2020-03-19,"497439"
2020-03-20,"473391"
2020-03-21,"438624"
2020-03-22,"480368"
2020-03-23,"504495"
2020-03-24,"502485"
2020-03-25,"505788"
2020-03-26,"492100"
2020-03-27,"465288"
2020-03-28,"444114"
2020-03-29,"485055"
2020-03-30,"506695"
2020-03-31,"503772"
2020-04-01,"513321"
2020-04-02,"501943"
2020-04-03,"474442"
2020-04-04,"453154"
2020-04-05,"498113"
2020-04-06,"482565"
2020-04-07,"487502"
2020-04-08,"483530"
2020-04-09,"478345"
2020-04-10,"450957"
2020-04-11,"432135"
2020-04-12,"474983"
2020-04-13,"494091"
2020-04-14,"496768"
2020-04-15,"496105"
2020-04-16,"482718"
2020-04-17,"489992"
2020-04-18,"445241"
2020-04-19,"480045"
