"date","unique_authors"
2019-04-12,"7127"
2019-04-13,"7474"
2019-04-14,"8644"
2019-04-15,"8402"
2019-04-16,"8914"
2019-04-17,"8449"
2019-04-18,"7335"
2019-04-19,"6775"
2019-04-20,"6858"
2019-04-21,"7383"
2019-04-22,"8197"
2019-04-23,"8655"
2019-04-24,"7953"
2019-04-25,"8087"
2019-04-26,"7238"
2019-04-27,"7528"
2019-04-28,"8673"
2019-04-29,"8467"
2019-04-30,"8645"
2019-05-01,"8410"
2019-05-02,"8346"
2019-05-03,"7193"
2019-05-04,"7316"
2019-05-05,"8402"
2019-05-06,"8669"
2019-05-07,"8734"
2019-05-08,"8644"
2019-05-09,"8214"
2019-05-10,"7267"
2019-05-11,"7581"
2019-05-12,"8191"
2019-05-13,"8291"
2019-05-14,"8822"
2019-05-15,"8697"
2019-05-16,"8374"
2019-05-17,"7302"
2019-05-18,"7219"
2019-05-19,"8291"
2019-05-20,"8331"
2019-05-21,"8426"
2019-05-22,"8595"
2019-05-23,"8409"
2019-05-24,"6993"
2019-05-25,"7208"
2019-05-26,"8212"
2019-05-27,"8328"
2019-05-28,"8692"
2019-05-29,"8778"
2019-05-30,"8418"
2019-05-31,"7351"
2019-06-01,"7152"
2019-06-02,"7443"
2019-06-03,"8221"
2019-06-04,"8432"
2019-06-05,"8561"
2019-06-06,"8182"
2019-06-07,"7097"
2019-06-08,"7335"
2019-06-09,"8031"
2019-06-10,"8532"
2019-06-11,"8428"
2019-06-12,"8460"
2019-06-13,"8324"
2019-06-14,"6834"
2019-06-15,"7326"
2019-06-16,"8033"
2019-06-17,"8275"
2019-06-18,"8417"
2019-06-19,"8389"
2019-06-20,"8175"
2019-06-21,"7042"
2019-06-22,"7242"
2019-06-23,"8178"
2019-06-24,"8269"
2019-06-25,"8363"
2019-06-26,"8531"
2019-06-27,"8048"
2019-06-28,"7026"
2019-06-29,"7238"
2019-06-30,"8300"
2019-07-01,"8298"
2019-07-02,"8336"
2019-07-03,"8140"
2019-07-04,"7836"
2019-07-05,"7068"
2019-07-06,"6971"
2019-07-07,"7856"
2019-07-08,"8340"
2019-07-09,"8641"
2019-07-10,"8314"
2019-07-11,"7110"
2019-07-12,"6950"
2019-07-13,"7972"
2019-07-14,"8160"
2019-07-15,"8196"
2019-07-16,"8020"
2019-07-17,"8225"
2019-07-18,"8032"
2019-07-19,"6969"
2019-07-20,"7236"
2019-07-21,"7979"
2019-07-22,"8361"
2019-07-23,"8072"
2019-07-24,"8048"
2019-07-25,"7929"
2019-07-26,"6999"
2019-07-27,"6903"
2019-07-28,"7773"
2019-07-29,"7864"
2019-07-30,"8066"
2019-07-31,"8193"
2019-08-01,"7935"
2019-08-02,"6767"
2019-08-03,"7030"
2019-08-04,"7968"
2019-08-05,"8206"
2019-08-06,"8157"
2019-08-07,"8521"
2019-08-08,"7844"
2019-08-09,"7234"
2019-08-10,"7056"
2019-08-11,"7995"
2019-08-12,"8190"
2019-08-13,"8207"
2019-08-14,"8411"
2019-08-15,"7997"
2019-08-16,"7178"
2019-08-17,"6922"
2019-08-18,"7999"
2019-08-19,"8110"
2019-08-20,"8359"
2019-08-21,"8365"
2019-08-22,"8054"
2019-08-23,"6919"
2019-08-24,"7079"
2019-08-25,"7896"
2019-08-26,"7947"
2019-08-27,"8186"
2019-08-28,"8342"
2019-08-29,"8105"
2019-08-30,"7015"
2019-08-31,"7208"
2019-09-01,"7965"
2019-09-02,"8000"
2019-09-03,"8159"
2019-09-04,"8386"
2019-09-05,"8065"
2019-09-06,"6988"
2019-09-07,"7206"
2019-09-08,"7824"
2019-09-09,"7969"
2019-09-10,"8304"
2019-09-11,"8291"
2019-09-12,"8241"
2019-09-13,"6808"
2019-09-14,"6922"
2019-09-15,"7950"
2019-09-16,"8145"
2019-09-17,"8361"
2019-09-18,"8371"
2019-09-19,"8157"
2019-09-20,"7281"
2019-09-21,"7454"
2019-09-22,"8329"
2019-09-23,"8236"
2019-09-24,"8573"
2019-09-25,"8306"
2019-09-26,"8366"
2019-09-27,"7218"
2019-09-28,"7557"
2019-09-29,"8298"
2019-09-30,"8347"
2019-10-01,"8037"
2019-10-02,"8180"
2019-10-03,"7825"
2019-10-04,"7106"
2019-10-05,"7438"
2019-10-06,"8041"
2019-10-07,"8241"
2019-10-08,"8333"
2019-10-09,"8618"
2019-10-10,"8375"
2019-10-11,"7381"
2019-10-12,"7572"
2019-10-13,"8097"
2019-10-14,"8322"
2019-10-15,"8462"
2019-10-16,"8576"
2019-10-17,"8143"
2019-10-18,"7430"
2019-10-19,"7386"
2019-10-20,"8021"
2019-10-21,"8665"
2019-10-22,"8333"
2019-10-23,"8675"
2019-10-24,"8150"
2019-10-25,"8108"
2019-10-26,"7304"
2019-10-27,"7416"
2019-10-28,"8143"
2019-10-29,"8398"
2019-10-30,"8835"
2019-10-31,"8215"
2019-11-01,"7405"
2019-11-02,"7552"
2019-11-03,"8297"
2019-11-04,"8676"
2019-11-05,"8304"
2019-11-06,"8649"
2019-11-07,"8118"
2019-11-08,"7244"
2019-11-09,"7795"
2019-11-10,"8315"
2019-11-11,"8277"
2019-11-12,"8315"
2019-11-13,"8443"
2019-11-14,"8021"
2019-11-15,"6817"
2019-11-16,"7391"
2019-11-17,"8340"
2019-11-18,"8521"
2019-11-19,"8674"
2019-11-20,"8716"
2019-11-21,"8124"
2019-11-22,"6954"
2019-11-23,"7780"
2019-11-24,"8319"
2019-11-25,"8259"
2019-11-26,"8476"
2019-11-27,"8379"
2019-11-28,"7929"
2019-11-29,"7055"
2019-11-30,"7263"
2019-12-01,"8221"
2019-12-02,"8582"
2019-12-03,"8692"
2019-12-04,"8873"
2019-12-05,"8074"
2019-12-06,"6946"
2019-12-07,"7450"
2019-12-08,"8117"
2019-12-09,"8249"
2019-12-10,"8464"
2019-12-11,"8621"
2019-12-12,"8434"
2019-12-13,"6996"
2019-12-14,"7331"
2019-12-15,"8137"
2019-12-16,"8212"
2019-12-17,"8151"
2019-12-18,"8262"
2019-12-19,"7798"
2019-12-20,"6852"
2019-12-21,"6988"
2019-12-22,"7355"
2019-12-23,"7536"
2019-12-24,"6236"
2019-12-25,"6348"
2019-12-26,"6399"
2019-12-27,"6459"
2019-12-28,"6557"
2019-12-29,"6909"
2019-12-30,"8005"
2019-12-31,"7187"
2020-01-01,"6798"
2020-01-02,"7029"
2020-01-03,"6640"
2020-01-04,"8145"
2020-01-05,"7796"
2020-01-06,"7793"
2020-01-07,"8100"
2020-01-08,"7933"
2020-01-09,"7700"
2020-01-10,"7009"
2020-01-11,"7379"
2020-01-12,"8126"
2020-01-13,"7986"
2020-01-14,"8219"
2020-01-15,"8320"
2020-01-16,"7643"
2020-01-17,"6885"
2020-01-18,"7216"
2020-01-19,"7918"
2020-01-20,"8328"
2020-01-21,"8293"
2020-01-22,"8262"
2020-01-23,"8001"
2020-01-24,"7042"
2020-01-25,"7516"
2020-01-26,"7933"
2020-01-27,"8374"
2020-01-28,"8449"
2020-01-29,"8542"
2020-01-30,"8425"
2020-01-31,"7300"
2020-02-01,"7762"
2020-02-02,"8277"
2020-02-03,"8560"
2020-02-04,"8244"
2020-02-05,"7810"
2020-02-06,"7601"
2020-02-07,"7150"
2020-02-08,"7498"
2020-02-09,"8384"
2020-02-10,"8165"
2020-02-11,"8331"
2020-02-12,"8688"
2020-02-13,"8085"
2020-02-14,"6998"
2020-02-15,"7544"
2020-02-16,"8140"
2020-02-17,"8375"
2020-02-18,"8356"
2020-02-19,"8488"
2020-02-20,"8284"
2020-02-21,"6978"
2020-02-22,"7438"
2020-02-23,"8214"
2020-02-24,"8251"
2020-02-25,"8475"
2020-02-26,"8465"
2020-02-27,"8251"
2020-02-28,"7316"
2020-02-29,"7702"
2020-03-01,"8139"
2020-03-02,"8347"
2020-03-03,"8256"
2020-03-04,"8558"
2020-03-05,"8100"
2020-03-06,"7327"
2020-03-07,"7876"
2020-03-08,"8311"
2020-03-09,"8372"
2020-03-10,"8522"
2020-03-11,"8848"
2020-03-12,"8596"
2020-03-13,"7888"
2020-03-14,"8132"
2020-03-15,"8990"
2020-03-16,"9363"
2020-03-17,"9340"
2020-03-18,"9901"
2020-03-19,"9372"
2020-03-20,"8982"
2020-03-21,"9228"
2020-03-22,"10838"
2020-03-23,"10152"
2020-03-24,"10966"
2020-03-25,"10476"
2020-03-26,"10064"
2020-03-27,"9362"
2020-03-28,"9241"
2020-03-29,"10045"
2020-03-30,"10032"
2020-03-31,"10166"
2020-04-01,"10086"
2020-04-02,"9930"
2020-04-03,"9085"
2020-04-04,"9193"
2020-04-05,"9679"
2020-04-06,"10027"
2020-04-07,"10078"
2020-04-08,"9758"
2020-04-09,"9186"
2020-04-10,"8862"
2020-04-11,"8766"
2020-04-12,"8996"
2020-04-13,"9731"
2020-04-14,"9847"
2020-04-15,"9961"
2020-04-16,"10193"
2020-04-17,"9003"
2020-04-18,"8868"
2020-04-19,"10151"
