"date","unique_authors"
2020-02-11,"34101"
2020-02-12,"33138"
2020-02-13,"36145"
2020-02-14,"31675"
2020-02-15,"29345"
2020-02-16,"32690"
2020-02-17,"33774"
2020-02-18,"32700"
2020-02-19,"33626"
2020-02-20,"33112"
2020-02-21,"30045"
2020-02-22,"30629"
2020-02-23,"32303"
2020-02-24,"34289"
2020-02-25,"33756"
2020-02-26,"35134"
2020-02-27,"34968"
2020-02-28,"33024"
2020-02-29,"30436"
2020-03-01,"31811"
2020-03-02,"34050"
2020-03-03,"34812"
2020-03-04,"35034"
2020-03-05,"35666"
2020-03-06,"31333"
2020-03-07,"32548"
2020-03-08,"32955"
2020-03-09,"34090"
2020-03-10,"36171"
2020-03-11,"41121"
2020-03-12,"40755"
2020-03-13,"38090"
2020-03-14,"38306"
2020-03-15,"41059"
2020-03-16,"47525"
2020-03-17,"41987"
2020-03-18,"42221"
2020-03-19,"43425"
2020-03-20,"39882"
2020-03-21,"38594"
2020-03-22,"40214"
2020-03-23,"41334"
2020-03-24,"41733"
2020-03-25,"41499"
2020-03-26,"44041"
2020-03-27,"41437"
2020-03-28,"37256"
2020-03-29,"40232"
2020-03-30,"41264"
2020-03-31,"41365"
2020-04-01,"41763"
2020-04-02,"41695"
2020-04-03,"39091"
2020-04-04,"36559"
2020-04-05,"38709"
2020-04-06,"40441"
2020-04-07,"40515"
2020-04-08,"40823"
2020-04-09,"41978"
2020-04-10,"39257"
2020-04-11,"37702"
2020-04-12,"34599"
2020-04-13,"37944"
2020-04-14,"38951"
2020-04-15,"40304"
2020-04-16,"40518"
2020-04-17,"35782"
2020-04-18,"35611"
2020-04-19,"37715"
