"date","unique_authors"
2019-04-26,"20389"
2019-04-27,"19079"
2019-04-28,"22052"
2019-04-29,"22310"
2019-04-30,"21563"
2019-05-01,"20834"
2019-05-02,"19902"
2019-05-03,"19264"
2019-05-04,"19428"
2019-05-05,"20828"
2019-05-06,"21817"
2019-05-07,"21737"
2019-05-08,"21151"
2019-05-09,"20773"
2019-05-10,"19790"
2019-05-11,"18658"
2019-05-12,"20933"
2019-05-13,"19864"
2019-05-14,"20551"
2019-05-15,"20443"
2019-05-16,"20461"
2019-05-17,"18925"
2019-05-18,"17999"
2019-05-19,"21225"
2019-05-20,"19955"
2019-05-21,"21077"
2019-05-22,"20435"
2019-05-23,"20734"
2019-05-24,"19099"
2019-05-25,"23326"
2019-05-26,"20161"
2019-05-27,"21233"
2019-05-28,"21605"
2019-05-29,"22919"
2019-05-30,"22131"
2019-05-31,"20294"
2019-06-01,"18239"
2019-06-02,"20051"
2019-06-03,"20867"
2019-06-04,"21854"
2019-06-05,"21823"
2019-06-06,"20490"
2019-06-07,"18937"
2019-06-08,"18812"
2019-06-09,"19989"
2019-06-10,"20028"
2019-06-11,"20384"
2019-06-12,"20342"
2019-06-13,"20473"
2019-06-14,"20341"
2019-06-15,"18914"
2019-06-16,"19504"
2019-06-17,"20601"
2019-06-18,"21933"
2019-06-19,"21374"
2019-06-20,"21894"
2019-06-21,"21054"
2019-06-22,"18649"
2019-06-23,"20452"
2019-06-24,"19820"
2019-06-25,"19659"
2019-06-26,"20015"
2019-06-27,"20541"
2019-06-28,"21824"
2019-06-29,"18732"
2019-06-30,"19433"
2019-07-01,"20542"
2019-07-02,"21672"
2019-07-03,"26216"
2019-07-04,"19895"
2019-07-05,"21198"
2019-07-06,"22078"
2019-07-07,"21911"
2019-07-08,"19784"
2019-07-09,"19850"
2019-07-10,"19286"
2019-07-11,"17504"
2019-07-12,"18525"
2019-07-13,"17863"
2019-07-14,"19207"
2019-07-15,"19841"
2019-07-16,"20041"
2019-07-17,"19895"
2019-07-18,"19797"
2019-07-19,"19323"
2019-07-20,"17178"
2019-07-21,"19134"
2019-07-22,"19887"
2019-07-23,"20113"
2019-07-24,"19889"
2019-07-25,"20128"
2019-07-26,"21184"
2019-07-27,"21841"
2019-07-28,"20694"
2019-07-29,"19978"
2019-07-30,"20599"
2019-07-31,"20785"
2019-08-01,"20436"
2019-08-02,"18942"
2019-08-03,"18450"
2019-08-04,"20623"
2019-08-05,"20564"
2019-08-06,"21717"
2019-08-07,"20445"
2019-08-08,"20176"
2019-08-09,"19014"
2019-08-10,"18753"
2019-08-11,"21570"
2019-08-12,"20074"
2019-08-13,"20026"
2019-08-14,"20308"
2019-08-15,"20404"
2019-08-16,"18683"
2019-08-17,"17809"
2019-08-18,"19715"
2019-08-19,"19765"
2019-08-20,"20541"
2019-08-21,"21203"
2019-08-22,"21033"
2019-08-23,"19288"
2019-08-24,"17554"
2019-08-25,"19610"
2019-08-26,"19859"
2019-08-27,"20253"
2019-08-28,"20198"
2019-08-29,"18323"
2019-08-30,"18229"
2019-08-31,"18411"
2019-09-01,"19888"
2019-09-02,"19718"
2019-09-03,"19667"
2019-09-04,"20887"
2019-09-05,"20162"
2019-09-06,"17934"
2019-09-07,"18263"
2019-09-08,"19727"
2019-09-09,"19619"
2019-09-10,"21016"
2019-09-11,"20127"
2019-09-12,"19645"
2019-09-13,"18153"
2019-09-14,"17319"
2019-09-15,"18734"
2019-09-16,"19061"
2019-09-17,"19885"
2019-09-18,"19976"
2019-09-19,"19530"
2019-09-20,"18910"
2019-09-21,"17818"
2019-09-22,"19871"
2019-09-23,"20239"
2019-09-24,"19848"
2019-09-25,"21991"
2019-09-26,"22139"
2019-09-27,"19876"
2019-09-28,"18890"
2019-09-29,"23583"
2019-09-30,"31539"
2019-10-01,"23929"
2019-10-02,"23292"
2019-10-03,"22109"
2019-10-04,"20336"
2019-10-05,"19415"
2019-10-06,"21180"
2019-10-07,"20804"
2019-10-08,"21439"
2019-10-09,"21081"
2019-10-10,"21647"
2019-10-11,"20475"
2019-10-12,"19333"
2019-10-13,"21556"
2019-10-14,"21346"
2019-10-15,"21674"
2019-10-16,"22521"
2019-10-17,"21824"
2019-10-18,"20340"
2019-10-19,"19196"
2019-10-20,"20387"
2019-10-21,"21414"
2019-10-22,"21411"
2019-10-23,"22215"
2019-10-24,"22205"
2019-10-25,"20688"
2019-10-26,"19762"
2019-10-27,"21447"
2019-10-28,"21418"
2019-10-29,"22145"
2019-10-30,"21032"
2019-10-31,"18307"
2019-11-01,"18394"
2019-11-02,"19820"
2019-11-03,"20811"
2019-11-04,"21428"
2019-11-05,"21739"
2019-11-06,"20578"
2019-11-07,"20779"
2019-11-08,"19844"
2019-11-09,"20088"
2019-11-10,"21174"
2019-11-11,"21807"
2019-11-12,"21535"
2019-11-13,"22467"
2019-11-14,"21573"
2019-11-15,"20562"
2019-11-16,"19961"
2019-11-17,"21348"
2019-11-18,"21599"
2019-11-19,"22127"
2019-11-20,"21446"
2019-11-21,"22048"
2019-11-22,"21946"
2019-11-23,"20546"
2019-11-24,"23535"
2019-11-25,"21463"
2019-11-26,"21053"
2019-11-27,"22084"
2019-11-28,"22032"
2019-11-29,"21158"
2019-11-30,"20601"
2019-12-01,"21343"
2019-12-02,"22914"
2019-12-03,"21954"
2019-12-04,"23287"
2019-12-05,"22076"
2019-12-06,"20160"
2019-12-07,"20276"
2019-12-08,"21311"
2019-12-09,"21390"
2019-12-10,"21404"
2019-12-11,"21545"
2019-12-12,"21131"
2019-12-13,"19538"
2019-12-14,"20241"
2019-12-15,"20926"
2019-12-16,"20637"
2019-12-17,"21461"
2019-12-18,"21109"
2019-12-19,"20382"
2019-12-20,"18392"
2019-12-21,"18203"
2019-12-22,"19036"
2019-12-23,"20660"
2019-12-24,"20718"
2019-12-25,"19534"
2019-12-26,"19791"
2019-12-27,"18421"
2019-12-28,"18010"
2019-12-29,"19959"
2019-12-30,"20336"
2019-12-31,"20200"
2020-01-01,"19444"
2020-01-02,"20270"
2020-01-03,"18823"
2020-01-04,"19268"
2020-01-05,"21007"
2020-01-06,"21474"
2020-01-07,"22048"
2020-01-08,"22092"
2020-01-09,"22231"
2020-01-10,"19837"
2020-01-11,"18922"
2020-01-12,"21664"
2020-01-13,"22177"
2020-01-14,"22470"
2020-01-15,"22520"
2020-01-16,"22722"
2020-01-17,"20605"
2020-01-18,"20289"
2020-01-19,"22927"
2020-01-20,"22319"
2020-01-21,"22506"
2020-01-22,"23247"
2020-01-23,"22315"
2020-01-24,"20068"
2020-01-25,"23258"
2020-01-26,"24375"
2020-01-27,"22629"
2020-01-28,"22630"
2020-01-29,"22009"
2020-01-30,"21980"
2020-01-31,"20739"
2020-02-01,"18913"
2020-02-02,"21180"
2020-02-03,"20453"
2020-02-04,"21315"
2020-02-05,"21547"
2020-02-06,"21035"
2020-02-07,"19270"
2020-02-08,"18625"
2020-02-09,"21780"
2020-02-10,"20249"
2020-02-11,"20944"
2020-02-12,"21663"
2020-02-13,"22045"
2020-02-14,"19022"
2020-02-15,"18264"
2020-02-16,"20381"
2020-02-17,"21178"
2020-02-18,"21534"
2020-02-19,"21468"
2020-02-20,"20947"
2020-02-21,"19235"
2020-02-22,"18515"
2020-02-23,"20376"
2020-02-24,"20778"
2020-02-25,"21371"
2020-02-26,"21449"
2020-02-27,"21598"
2020-02-28,"19999"
2020-02-29,"18949"
2020-03-01,"20387"
2020-03-02,"21084"
2020-03-03,"21840"
2020-03-04,"21395"
2020-03-05,"23180"
2020-03-06,"19769"
2020-03-07,"20638"
2020-03-08,"20896"
2020-03-09,"21135"
2020-03-10,"22478"
2020-03-11,"23564"
2020-03-12,"23222"
2020-03-13,"21282"
2020-03-14,"23302"
2020-03-15,"29294"
2020-03-16,"26987"
2020-03-17,"27829"
2020-03-18,"28675"
2020-03-19,"28490"
2020-03-20,"28253"
2020-03-21,"28541"
2020-03-22,"29292"
2020-03-23,"28546"
2020-03-24,"27222"
2020-03-25,"29218"
2020-03-26,"27178"
2020-03-27,"26673"
2020-03-28,"24701"
2020-03-29,"26605"
2020-03-30,"27271"
2020-03-31,"28677"
2020-04-01,"28214"
2020-04-02,"28019"
2020-04-03,"26531"
2020-04-04,"26554"
2020-04-05,"26936"
2020-04-06,"27074"
2020-04-07,"27404"
2020-04-08,"26548"
2020-04-09,"26090"
2020-04-10,"26595"
2020-04-11,"25380"
2020-04-12,"26616"
2020-04-13,"26706"
2020-04-14,"26583"
2020-04-15,"27148"
2020-04-16,"26727"
2020-04-17,"25766"
2020-04-18,"25280"
2020-04-19,"26351"
